0.40497,-0.10419,-0.21643,0.30274,-0.46837,0.36839,0.23837,0.064242,-0.044696,0.41305,5.0108,0.13343,0.24111,0.3482,0.66104,-0.69203,0.73672,-0.099665,-0.39989,-0.25161,0.6145,0.63124,0.11546,0.47584,-0.43879,0.27327,-0.15312,-0.22586,1.4194,0.19035,0.03273,-0.11786,-0.023437,0.74689,0.16618,0.11976,0.39829,-0.42884,0.31321,-0.95878,-0.77185,-0.71786,-0.35829,-0.31632,-0.10388,0.65168,0.084712,0.041637,0.089697,-0.46554,-0.65924,0.15573,0.6251,-0.824,-0.32771,-1.286,0.79026,0.21254,0.24868,0.4209,-0.033635,-0.16334,0.23464,0.48472,-0.49694,-0.2933,0.14016,-0.68896,0.44711,-0.41008,0.40511,-0.8662,0.031021,0.17798,0.081596,-0.039637,-0.56202,-0.81173,0.6086,0.26674,-0.71867,-0.27041,-0.04992,-0.19039,-0.036802,-0.36546,0.52124,0.38313,-0.34659,-0.4303,-0.050283,-0.34222,-0.16069,-0.30146,-0.6917,-0.54824,-0.69325,0.086415,-0.54506,-0.17985
0.53079,0.43532,0.66553,0.17371,0.6167,0.15498,0.097726,-0.0093091,0.067998,0.11795,0.13343,3.5236,0.097286,0.071055,-0.026176,0.090695,-0.041396,0.62526,-0.28269,0.28904,0.043142,0.62524,-0.25285,0.60569,-0.15048,-0.055749,0.15442,-1.1035,0.30138,-0.81711,0.13949,0.080474,-0.41308,0.17575,0.26748,0.42178,-0.45462,0.17623,-0.1185,-0.28465,0.071429,0.074211,-0.27092,-0.50219,0.62849,-0.4615,-0.67767,0.29356,0.13962,0.3318,-0.27163,-0.032088,-0.43266,-0.3167,-0.24125,-0.25552,0.35355,0.015019,0.38255,-0.45702,-1.2857,0.29194,0.65897,-0.41887,0.2493,0.30116,0.45524,-0.14141,0.0033239,0.082295,-0.25569,0.32173,0.055779,0.63761,0.73507,-0.15887,1.0559,-0.4086,0.8558,0.83255,-0.38989,-0.28378,0.066759,-0.082808,-0.16956,-0.13097,0.075347,0.053324,-0.041003,0.50752,0.22401,0.51002,-0.057112,0.3247,0.70707,0.21998,0.19937,0.77094,0.77975,-0.25813
1.2866,-0.0086532,0.48387,-0.40226,0.17292,0.22296,-0.31724,-0.60935,-0.51222,-0.5551,0.24111,0.097286,5.822,0.32482,-1.173,-0.51768,-0.1974,-0.314,0.48046,-0.23423,0.33573,0.67809,0.28772,0.27687,0.14317,-0.61305,0.15738,0.50193,-0.041793,0.02056,0.072116,0.14635,0.38062,-0.47254,-0.0066509,0.18009,-0.30006,0.56137,0.20355,-1.0514,-0.71989,0.61828,0.15381,0.39174,-0.73178,0.42279,0.20155,-1.053,0.18219,-0.60453,0.12255,0.094935,-0.4706,-0.25901,-1.0065,-0.18975,-0.023054,-0.41036,-0.43099,-0.28062,-0.74831,0.12479,0.4224,0.18714,0.31518,-0.33317,0.1791,-0.57005,-0.146,0.069116,0.078137,0.13523,-0.59039,-0.5437,-0.26036,-0.043976,-0.43685,0.083474,0.51989,-0.93964,0.27326,0.049467,0.66865,-0.10802,0.13395,-0.042052,-0.78088,-0.78424,0.76119,-0.89956,-0.061187,0.088165,-0.90416,-0.076878,0.45518,-0.3323,0.055657,0.47242,0.56444,0.081404
-0.49046,-0.48771,0.20554,0.6323,0.34342,-0.27669,0.065502,0.024751,0.06654,-0.018767,0.3482,0.071055,0.32482,5.1284,0.052228,-0.46296,-0.26066,-0.51496,-0.67549,0.013368,0.16389,0.79967,-0.30757,0.22257,0.22653,0.16695,-0.13464,-0.12373,0.094428,-0.019218,-0.12764,0.19318,0.45597,-0.063319,-0.49349,-0.32347,-0.42815,-0.49371,-0.33042,-0.12689,0.087514,0.2111,-0.13732,-0.5158,-1.3037,-0.34366,-0.895,-0.14807,0.036018,0.50153,0.44636,0.6436,-0.19222,-0.61392,-0.40173,-0.76925,0.64138,0.11032,0.82313,0.34595,-0.20848,0.44549,-1.2918,1.1423,0.17838,-0.52288,-0.14019,0.31613,0.41396,-0.036024,-0.5839,0.77582,-0.36746,-0.20336,0.013474,-0.011736,0.51847,0.20028,-0.76933,-0.65082,-0.37402,0.2647,1.0441,0.30615,-0.54602,0.53093,-0.30024,-0.24761,0.19283,0.82857,-0.14141,-0.25558,0.51537,-0.53425,0.063095,-0.083048,0.42382,0.21246,-0.66489,-0.75573
0.30967,-0.37424,-0.5334,0.12246,-0.81404,-0.14064,0.13874,-0.15861,-0.30045,-0.61936,0.66104,-0.026176,-1.173,0.052228,4.6438,-0.41244,-0.31393,-0.060189,0.62141,0.72185,-0.42812,-0.25928,-0.26861,-0.43695,-0.62671,-0.3035,0.061807,-0.25613,0.35206,0.38051,1.0313,0.71813,-0.59776,0.64375,0.033954,0.0095087,0.30666,0.34152,-0.19422,-0.068052,-0.27066,0.49879,-0.81164,-0.63943,0.051589,-0.55578,-0.045941,0.9783,0.41045,-0.46038,0.018427,0.3315,-0.56921,0.088492,-0.33972,-0.53275,0.63463,-0.17476,0.79293,-0.099756,0.48217,-0.016519,0.47918,0.45671,-0.68172,-0.28972,0.2102,-0.11375,0.41486,0.61554,0.27269,0.42754,0.39013,-0.015038,0.27504,-0.54879,-0.77818,0.026544,-0.37381,-0.21951,-0.078721,-0.16381,-0.42811,0.43366,0.34142,0.0082526,0.097339,0.63278,0.49115,0.57999,0.29825,-0.49053,0.53967,-0.21685,0.029145,0.023085,0.49508,-0.41584,0.709,0.98099
-0.092947,0.42121,-0.14072,0.68935,0.80333,-0.54254,1.042,0.046062,0.12329,0.24075,-0.69203,0.090695,-0.51768,-0.46296,-0.41244,6.4178,-0.68754,-0.58391,0.67684,-0.53256,0.53526,-0.4322,0.56389,-0.0088186,-0.19506,-0.031822,-0.16686,-0.34968,0.85421,-0.76596,0.39737,-0.11083,-0.2285,-0.55079,-0.64547,-0.14104,-0.57734,-0.38091,0.66071,0.85362,-0.43995,-0.17732,-0.41062,0.28786,-0.81196,0.12077,-0.5656,0.23545,0.084951,0.2616,0.35057,1.2023,0.021657,0.24659,-0.15394,-0.078787,-0.19849,-0.22146,-0.18452,0.72855,-0.0038211,-0.25856,0.60178,-0.61552,0.2769,0.28412,0.73206,-0.49532,-0.54944,0.046967,0.22929,-0.35254,-0.31996,-1.083,0.05447,0.61115,0.041261,-0.054566,0.56409,0.17133,-0.37828,0.20887,-0.90936,0.11016,0.27812,0.16539,-0.067334,-0.47662,-0.65984,0.047511,-0.017629,0.23987,0.96051,-0.049456,0.51833,-0.45215,0.49584,-0.19511,-0.62349,0.59863
-0.087505,0.73161,0.58092,0.84421,-0.13475,0.51334,0.45831,0.21884,-0.056831,0.49996,0.73672,-0.041396,-0.1974,-0.26066,-0.31393,-0.68754,5.019,0.73232,0.63593,0.51406,-0.48827,0.065206,-0.47212,0.60212,0.68861,0.078451,0.7251,-0.20923,-0.52343,-0.034688,0.034267,-0.67569,-0.49617,-0.37782,0.018706,0.26727,-0.3329,-0.89808,0.35035,-0.54664,0.67696,-0.24545,-0.50229,-0.0051469,0.10322,-0.027824,-0.47374,-0.84411,0.096768,-0.014978,-0.14282,0.46478,0.6793,-0.22535,0.22383,0.20859,-0.012472,-0.13633,0.24272,-0.19917,0.71465,-0.50764,-0.073889,1.1549,-0.18059,0.56618,-0.20412,-0.38144,-0.41632,0.7609,-0.11698,-0.64866,0.79824,-0.74581,-0.90095,-0.89074,-0.5352,0.45737,0.34707,0.53526,0.35173,-0.34585,0.36818,-0.1528,-0.17946,0.30827,0.099388,-0.00121,-0.74556,-0.28916,-0.098502,-0.31939,-0.23616,0.72398,-0.098121,-0.40211,0.33132,0.26728,0.22393,-0.30789
0.30311,-0.39425,1.2191,0.29562,-0.60852,-0.69753,-0.18346,0.013732,-0.086229,-0.44824,-0.099665,0.62526,-0.314,-0.51496,-0.060189,-0.58391,0.73232,3.9645,-0.04869,0.32843,-0.56146,-0.59857,0.099394,-0.013744,0.53881,-0.19358,0.28164,-0.45065,-0.15932,0.11724,-0.67775,0.19764,-0.31614,-0.5665,0.134,0.4127,-0.33845,-0.64379,0.43232,-0.04706,0.57249,-0.62907,0.44483,-0.12662,0.43264,-0.35631,0.43303,-0.44189,0.63987,-0.034124,-0.2576,0.25531,0.18483,-0.40864,-0.027101,0.24021,-0.62308,-0.49631,0.55739,-0.10748,-0.34448,0.11447,-0.22832,-0.34115,-0.16094,-0.35876,0.61391,-0.26043,-0.24679,0.63841,0.53831,-0.20221,-0.13263,0.072485,1.4763,-0.42081,0.8416,-0.075922,0.33696,-0.46237,0.32155,-0.030742,-0.046833,0.38668,-0.38052,-0.92417,0.15742,0.34796,-0.30199,0.080318,0.51537,0.13153,0.16523,-0.2641,-0.3113,-0.36947,-0.38702,0.06547,-0.18514,0.30398
0.11534,0.25924,0.28697,-0.20618,-0.67385,-0.27896,-0.23135,-0.64483,0.70106,-0.70935,-0.39989,-0.28269,0.48046,-0.67549,0.62141,0.67684,0.63593,-0.04869,4.8672,-0.004579,0.023045,0.56912,-0.30481,0.099843,-0.11579,0.59498,-0.073985,0.4628,0.11838,-0.067982,0.60384,-0.14944,-0.51529,-0.040291,-0.95886,-0.032148,-0.49207,0.58085,0.049701,-0.10598,0.19099,0.50284,0.16653,-0.60122,0.051817,0.13145,0.83405,0.12595,0.7241,0.083357,0.15234,0.054958,0.38455,-1.0802,0.44602,0.36151,-0.44341,0.047342,0.61847,-0.38476,0.9724,-1.0849,0.4879,0.1581,0.0015002,-0.18934,-0.19219,-1.1264,0.43613,0.62663,-0.043677,-0.19223,-0.3165,-0.65306,0.14524,0.51491,-0.043568,-0.19444,-0.58317,-0.18756,-0.16214,0.090342,0.3157,-0.11474,0.20705,0.51991,0.50589,-0.58341,0.17295,0.17266,-0.22742,0.63607,-0.0039546,0.77493,1.0054,0.1194,0.086963,-0.45387,0.42658,0.090901
-0.21206,0.2008,0.052149,0.21581,0.55432,0.23022,-0.6784,-0.78689,-0.1826,0.36479,-0.25161,0.28904,-0.23423,0.013368,0.72185,-0.53256,0.51406,0.32843,-0.004579,4.6866,-0.27517,-0.85152,-1.1156,-0.069124,-0.52949,-0.38685,-0.60174,0.68413,-0.22419,-1.255,-0.88953,-0.34969,-0.48871,0.18139,-0.23243,0.38024,-0.43331,-0.45717,-0.18661,-0.70977,-0.37952,-0.27011,-0.77689,-0.54927,-0.046034,0.31517,-0.38298,0.80483,0.087321,-0.73022,-0.18426,0.12361,0.31521,1.1931,-0.49486,-0.15124,-0.016496,-0.49895,0.30196,-0.019017,0.45639,-0.34643,0.22707,-0.090356,0.10133,0.48211,-0.013741,-0.41377,0.31955,-0.11047,-0.33512,0.36492,-0.13385,0.26464,0.58428,0.030659,0.15389,0.14888,-0.48637,-0.31306,0.84397,-0.20499,0.42715,0.34811,-0.024079,0.13355,-0.36158,-0.51158,-0.37169,-0.28983,0.36986,-0.76457,-0.32455,-0.080847,0.43084,0.80858,0.031111,0.39436,-0.26982,0.53099
0.80573,-0.51654,0.22713,-0.32687,-0.35653,0.25135,-0.82805,-0.28042,0.31375,0.21021,0.6145,0.043142,0.33573,0.16389,-0.42812,0.53526,-0.48827,-0.56146,0.023045,-0.27517,4.7456,0.12386,-0.17025,0.27436,-0.42303,0.23749,-0.058092,-0.57024,-0.0038623,-0.46787,-0.19239,0.28773,0.098461,0.53391,0.3095,-0.17662,-0.47591,0.7993,0.67376,1.1403,0.26017,0.29883,-1.0704,-0.75438,0.13643,0.29108,-0.36608,-0.26524,-0.40426,0.29952,0.45709,0.26039,0.79036,-0.2472,-0.78047,-0.40386,-0.3316,-0.45055,0.10178,0.29062,-0.25439,-0.49077,0.17097,-0.21933,0.2736,-0.4282,-0.2373,-0.12729,0.012191,-0.63238,0.5822,-1.0702,0.48642,0.11574,-0.1587,-0.38847,0.47444,0.59935,-0.084607,0.13042,0.10851,-0.12146,-0.11108,-0.30296,-0.1757,0.37608,-0.48401,0.37019,0.55678,-0.54219,-0.40425,-0.70002,0.51134,0.51964,-0.14259,0.70524,-0.49172,-0.75747,-0.70552,-0.84624
-0.049673,0.060713,0.11779,-0.42716,-0.6356,-0.003589,0.57751,-0.06835,0.12807,-0.22563,0.63124,0.62524,0.67809,0.79967,-0.25928,-0.4322,0.065206,-0.59857,0.56912,-0.85152,0.12386,4.5189,-0.36704,-0.015582,-0.097429,-0.042998,0.31711,-0.31807,-0.094202,-0.083712,0.37982,0.75623,0.84164,-0.26942,0.027009,-0.097201,-0.58513,-0.11654,0.044669,-0.22506,0.046786,0.96385,0.17046,0.44135,-0.026093,0.60871,-0.75511,0.05834,0.064673,-0.52397,-0.76995,-0.29281,0.58157,-0.072309,0.52529,-0.49825,0.38656,-0.2266,0.81409,-0.3022,0.26511,0.18022,-0.15431,-0.22265,-0.79845,0.48726,0.12825,-0.2849,0.14396,-0.55405,-0.57594,-0.076771,-0.27256,-0.026853,-0.30552,0.51648,1.3028,-0.40262,0.0071198,0.78025,0.12483,0.38584,0.2419,-1.0036,0.41159,0.50649,0.62045,0.35142,0.16077,-0.062853,0.65744,0.39126,0.11817,0.10873,-0.054797,-0.091333,0.94355,-0.058062,0.50892,-0.50096
0.46853,-0.49214,-0.077951,0.61922,-0.16886,-0.48244,-0.0099692,0.63953,0.75484,-0.0040006,0.11546,-0.25285,0.28772,-0.30757,-0.26861,0.56389,-0.47212,0.099394,-0.30481,-1.1156,-0.17025,-0.36704,4.5777,0.62276,0.48123,-0.90768,0.23635,-0.25181,0.64947,0.4689,0.35316,0.09868,0.15754,-0.11621,-0.99027,-0.0049174,0.15745,-0.50431,0.16959,0.49968,0.54201,-0.46292,-0.5414,0.57012,0.36569,-0.24537,0.70419,0.34741,0.14625,-0.26412,0.32425,0.11867,-0.12964,0.0045666,0.64183,0.4665,0.77772,-0.12456,0.66139,-0.45517,-0.41742,0.5166,0.96773,0.26904,-0.43489,0.48844,-0.26774,0.7627,0.12565,-0.88859,0.18098,0.21609,0.2814,0.16404,-0.37304,0.066262,-0.24102,-0.46736,0.093494,-0.62816,0.59481,0.27114,0.058627,-0.066462,-0.21869,-0.37138,-0.34065,-0.80775,0.16612,-0.16038,0.093764,-0.24513,-0.6322,-0.23997,0.36743,-0.84149,-1.0577,-0.57164,-0.045607,-0.22971
-0.47378,-0.025803,-0.25691,0.90856,0.0514,-0.13691,-0.31619,0.59955,-0.0015544,-0.29133,0.47584,0.60569,0.27687,0.22257,-0.43695,-0.0088186,0.60212,-0.013744,0.099843,-0.069124,0.27436,-0.015582,0.62276,4.6444,-0.20371,-0.76522,0.54045,-0.15966,0.4689,0.023873,0.19444,-0.52867,-0.50161,-0.2502,-0.11174,-0.57506,1.0225,-0.067413,0.33044,0.14708,-0.23251,0.098852,-0.019937,-0.32467,-0.33364,0.22685,0.64228,0.47728,-0.52869,0.4926,0.54211,0.32737,-0.46391,-0.36657,-0.78107,-0.0047471,0.09964,0.71925,0.45077,-1.2802,0.040324,-0.42678,0.1871,0.022028,0.068359,-0.17906,-0.19315,-0.47368,-1.0194,-0.31998,0.00050712,0.089782,0.083973,-0.017974,-0.55559,-0.77212,1.279,-0.50212,-0.14708,0.3476,-0.17993,-0.52068,0.6329,-0.19406,0.47947,-0.2639,-0.27019,-0.31702,-0.8529,-0.36723,0.43275,0.18872,-0.62167,0.40202,-0.022604,1.1467,0.11221,0.24537,-0.2522,-0.11321
-0.1071,-0.47778,-0.16768,0.31866,0.1693,-0.64687,0.75235,1.148,0.91145,-0.44712,-0.43879,-0.15048,0.14317,0.22653,-0.62671,-0.19506,0.68861,0.53881,-0.11579,-0.52949,-0.42303,-0.097429,0.48123,-0.20371,5.3521,0.40253,-0.11942,-0.2174,0.99307,-0.9962,0.46047,-0.44975,-0.52884,-1.1588,0.61002,0.66211,-0.57468,-0.21239,0.65677,-0.3107,0.2793,0.39062,0.88683,0.54253,0.53974,0.20168,-0.38713,0.046863,-0.43776,-0.24132,0.2976,0.48349,-0.070259,-0.46684,-0.85913,0.081698,-0.12434,0.0098417,-0.74449,-0.19515,0.19857,0.035929,-0.018988,0.034069,-0.44512,-0.0025375,-0.89915,0.16841,0.63717,0.055779,-0.32847,-0.10744,0.13233,0.24603,0.14755,0.42059,-0.49338,0.42176,-0.42172,-0.40273,0.38884,0.062837,0.23536,-0.40979,-1.23,-0.19803,0.039295,0.098474,0.49367,0.26454,-0.17267,-0.5704,-0.077176,0.13875,-0.65921,0.61005,0.19232,-0.16119,0.45282,0.21992
